Restaurant Name,Dining Rating,Delivery Rating,Dining Votes,Delivery Votes,Cuisine ,Place Name,City,Item Name,Best Seller,Votes,Prices
Pizza @90,,3.8,0,399,Pizza,Samta Colony, Raipur,Banana Shake,,0,75
Pizza @90,,3.8,0,399,Pizza,Samta Colony, Raipur,Orange Shake,,0,75
Pizza @90,,3.8,0,399,Pizza,Samta Colony, Raipur,Chickoo Shake,,0,75
Pizza @90,,3.8,0,399,Pizza,Samta Colony, Raipur,Pineapple Shake,,0,75
Pizza @90,,3.8,0,399,Pizza,Samta Colony, Raipur,Strawberry Shake,,0,75
Pizza @90,,3.8,0,399,Pizza,Samta Colony, Raipur,Papaya Shake,,0,75
Pizza @90,,3.8,0,399,Pizza,Samta Colony, Raipur,Sitaphal Shake,,0,75
Pizza @90,,3.8,0,399,Pizza,Samta Colony, Raipur,Cookies Shake,,0,75
Pizza @90,,3.8,0,399,Pizza,Samta Colony, Raipur,Tikki Chaat,,20,35
Pizza @90,,3.8,0,399,Pizza,Samta Colony, Raipur,Samosa Chaat,,11,35
Pizza @90,,3.8,0,399,Pizza,Samta Colony, Raipur,Kachori,,0,35
Pizza @90,,3.8,0,399,Pizza,Samta Colony, Raipur,Veg Cutlet Chaat,,0,35
Pizza @90,,3.8,0,399,Pizza,Samta Colony, Raipur,Sabudana Chaat,,0,35
Pizza @90,,3.8,0,399,Pizza,Samta Colony, Raipur,Dahi Samosa,,5,40
Pizza @90,,3.8,0,399,Pizza,Samta Colony, Raipur,Dahi Kachori,,0,40
Pizza @90,,3.8,0,399,Pizza,Samta Colony, Raipur,Cutlet,,6,40
Pizza @90,,3.8,0,399,Pizza,Samta Colony, Raipur,Dahi Puri,,9,40
Pizza @90,,3.8,0,399,Pizza,Samta Colony, Raipur,Sabudana Vada,,8,35
Pizza @90,,3.8,0,399,Pizza,Samta Colony, Raipur,Bhel Puri,,21,40
Pizza @90,,3.8,0,399,Pizza,Samta Colony, Raipur,Pani Puri [15 Pieces],,20,50
Pizza @90,,3.8,0,399,Pizza,Samta Colony, Raipur,Dabeli,,26,20
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken 65 Biryani,BESTSELLER,70,179
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Chilli,BESTSELLER,44,221
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Roast Biryani,BESTSELLER,51,179
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Fried Rice,BESTSELLER,29,189
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Dum Biryani,BESTSELLER,132,168
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Hyderabadi Biryani,BESTSELLER,72,179
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Dum Biryani (1 Kg - 6 Pcs),BESTSELLER,34,394
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Lollipop,BESTSELLER,24,221
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Curry,BESTSELLER,68,158
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Egg Hyderabadi Biryani,,20,137
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Schezwan Fried Rice,,5,209
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Paneer Butter Masala,,54,147
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Chilly Biryani,,8,179
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Palak Paneer,,23,126
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Thali,BESTSELLER,7,231
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Veg Hyderabadi Biryani,,17,231
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken 65,BESTSELLER,15,231
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Mushroom Fried Rice,,0,221
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Manchurian,,0,221
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Paneer Chilli,BESTSELLER,28,209
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Veg Hakka Noodles,,20,137
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Veg Spring Roll,,8,189
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Fish Pudina Tikka(full),,0,378
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Roast,BESTSELLER,19,189
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Veg Hyderabadi Biryani (1 Kg),,0,378
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Veg Manchurian (Gravy),,10,179
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Dragon Chicken,,0,335
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chef Special Veg,,0,314
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Mutton Rogan Josh,,5,294
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Matar Paneer,,11,147
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Immunity Booster,,0,116
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Iron Booster,,0,126
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Liver Boster,,0,116
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Power Booster,,0,116
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Vitamin Booster,,0,116
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Masala Fries,,6,95
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Peri Peri Fries,,0,116
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Cheese Aloo Tikki Sandwich,,0,147
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Cheese Butter Sandwich,,0,126
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Cheese Chatni Sandwich,,0,116
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Cheese Chocolate Sandwich,,0,147
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Corn Cheese Sandwich,,0,105
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Masala Cheese Sandwich,,0,137
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Mexican Style Sandwich,,0,158
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Paneer Tikka Sandwich,,0,158
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Schezwan Aloo Tikki Sandwich,,0,105
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Tandoori Pizza Sandwich,,0,158
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Veg Cheese Grilled Sandwich,,0,126
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Veg Sandwich,,0,95
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Elaichi Tea,,0,32
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Ginger Tea,,11,21
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Lemon Tea,,0,21
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Apple Juice,,0,74
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Orange Juice,,0,63
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Pieapple Juice,,0,63
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Sweet Lime Juice,,0,63
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Watermelon Juice,,0,63
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Cheese Corn Maggie,,0,116
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Cheese Maggie,,0,126
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Masala Maggie,,0,95
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Plain Maggie,,0,53
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Schezwan Maggie,,0,95
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Veg Maggie,,0,95
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Blue Lagoon,,0,116
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chill Soda,,0,116
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Fruit Punch,,0,126
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Ginger Lemon,,0,116
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Green Apple Mojito,,0,116
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Pineapple Mojito,,0,116
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Virgin Mojito,,0,116
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Watermelon Mojito,,0,116
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Macroni Cheese Pasta,,0,221
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Mix Sauce Pasta,,0,179
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Red Sauce Pasta,,0,189
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,White Sauce Pasta,,0,210
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Cheese Pizza,,0,189
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Tikka Pizza,,0,294
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Corn Cheese Pizza,,0,189
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Margherita Pizza,,0,189
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Mushroom Pizza,,0,251
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Onion Capsicum Pizza,,0,189
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Paneer Tikka Pizza,,0,221
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Veg Cheese Pizza,,0,200
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Club Sandwich,,0,63
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Pineapple Mayo Sandwich,,0,105
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Veg Cheese Sandwich,,0,147
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Veg Mayo Sandwich,,0,84
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Banana Protein Shake,,0,126
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Banana Shake,,0,63
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Brownie Shake,,0,252
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Butterscotch Shake,,0,126
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chickoo Shake,,0,84
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Choco Banana Shake,,0,105
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chocolate Shake,,0,126
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Coffee Banana Shake,,0,84
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Cold Coffee Shake,,0,105
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Custard Apple Shake,,0,105
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Honey Banana Shake,,0,74
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Kitkat Shake,,0,147
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Mango Shake,,0,84
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Oreo Shake,,0,137
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Papaya Shake,,0,63
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Strawberry Shake,,0,95
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Fresh Lime Soda,,0,63
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Fresh Nimbu Pani,,0,53
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Masala Cold Drik,,5,58
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Masala Soda,,0,58
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Boodi Raita,,0,63
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Curd Onion,,0,90
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Green Salald,,5,69
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Masala Papad,,9,42
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Onion Salad,,0,58
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Papad Dry,,9,21
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Papad Fry,,0,32
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Pineapple Raita,,0,95
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Veg Raita,,6,69
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Sweet Corn Soup,,0,104
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Tomato Soup,,0,104
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Veg Hot And Sour Soup,,6,104
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Veg Manchow Soup,,0,104
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chickan Lemon Coriander Soup,,0,137
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Clear Soup,,0,147
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Hot & Soupr Soup,,0,136
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Manchow Soup,,0,136
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Sweet Corn Soup,,0,136
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chef Special Chinese (veg),,0,273
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken 65,BESTSELLER,15,231
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Chilli,BESTSELLER,44,221
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken China Town,,0,419
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Chopsuey,,0,283
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Garlic,,8,209
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Ginger,,0,209
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Hakka Noodle,,11,188
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Hong Kong,,0,368
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Lollipop,BESTSELLER,24,221
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Majestic,,0,242
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Manchurian,,0,221
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Salt And Pepper,,0,279
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Schezwan Noodles,,0,188
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Shanghai Noodles,,0,209
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chinese Nanveg Thali,,0,336
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Crispy Chicken,,8,221
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Dragon Chicken,,0,335
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Egg 65,,0,188
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Egg Chilli,,0,178
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Extra Chicken Pcs,,0,79
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Fish 65,,0,273
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Fish Chilli,,0,283
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Garlic Chicken,,0,221
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Mix Noodles (nonveg),,0,209
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Non Veg Chinese Platter,,0,629
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Schezwan Chicken,,0,209
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chef Special Chicken (tandoor),,0,389
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicke (8 Pcs)n Afgani Tikka,,0,357
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Angara Tikka,,0,336
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Banglori Kebab,,0,472
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Hariyani Tikka,,0,357
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Kasturi Tikka,,0,347
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Lahori Tikka,,0,326
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Lasooni Tikka,,0,399
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Malai Tikka,,0,336
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Pahadi Tikka,,0,336
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Reshmi Kebab,,0,335
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Roast,BESTSELLER,19,189
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Rojali Kebab,,0,336
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Schezwan Tikka,,0,336
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Seekh Kebab [8 Pieces],,0,367
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Tandoori,BESTSELLER,46,189
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Tangdi Kebab [2 Pieces],,0,314
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Tikka,,10,189
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Fish Pudina,,0,230
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Garlic Chicken Tandoori (half),,0,230
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Garlic Tandoori Chiken (full),,0,399
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Mutton Boti Kebab,,0,577
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Non Veg Tandoori Platter,,0,809
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Fish Amritsari,,0,209
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Fish Coconut Tikka,,0,368
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Fish Fry,,6,199
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Fish Lahori Tikka,,0,209
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Fish Masala Tikka,,0,473
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Fish Tikka,,0,209
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Tawa Fish,,0,389
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Mutton Roast,,0,263
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Baby Corn Chilli,,5,168
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chana Chilli,,0,158
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chilli Garlic Fried Rice,,0,200
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Corn Chilli,,0,168
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Crispy Baby Corn,,0,179
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Crispy Corn,,7,158
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Crispy Veg,,0,179
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Crunchy Veg,,0,189
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Garlic Paneer,,0,189
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Gobhi Chilli,,0,158
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Gobhi Manchurian,,0,147
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Honey Chilli Potato,,0,147
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Lovely Corn,,0,158
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Mushroom Chilli,,8,189
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Paneer 65,,5,189
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Paneer Chilli,BESTSELLER,28,209
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Paneer Lollipop,,0,209
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Paneer Manchurian,,0,200
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Potato Chilli,,0,137
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Veg Chinese Platter,,0,452
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Veg Lollipop,,0,189
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Veg Schezwan Fried Rice,,0,168
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Veg Spring Roll,,8,189
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Butter Chicken,,9,410
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chef Special Chicken (gravy),,0,735
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chef Spl Chicken (gravy) 5pcs,,0,431
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Bharta,,0,389
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Bhuna,,17,179
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Changeji Kebab,,0,440
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Curry,BESTSELLER,68,158
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Do Pyaza,,0,158
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Handi,,0,179
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Hyderabadi,,6,179
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Kadhai,,24,179
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Kolhapuri,,0,336
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Lazeez,,0,378
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Malaysian (full),,0,577
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Malaysian (half),,0,398
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Masala,,15,179
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Mughlai,,0,389
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Patiyala,,0,545
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Punjabi,,0,379
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Rara,,5,379
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Saagwala,,0,326
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Spring Roll,,0,231
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Tawa Masala,,0,399
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Chicken Tikka Masala,,5,368
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Dehati Chicken,,0,420
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Dhaba Chicken,,0,399
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Fish Amritsari Masala (8pcs),,0,578
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Gota Chicken3,,0,368
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Kun Pav Chicken Chilli,,0,431
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Murg Banjara Tikka,,0,419
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Murg Mussalam,,0,735
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Mutton Keema (full),,0,557
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Mutton Rara,,0,683
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Nonveg Gravy (chicken),,0,210
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Mutton Kolhapuri,,0,263
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Mutton Bhuna,,0,294
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Mutton Curry,,11,189
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Mutton Handi,,5,189
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Mutton Keema (half),,0,399
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Mutton Kolhapuri (4 Pic),,0,294
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Mutton Kolhapuri (8 Pic),,0,546
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Mutton Korma,,0,294
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Mutton Lalmas,,0,294
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Mutton Masala,,0,189
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Mutton Rara (4psc),,0,378
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Mutton Rogan Josh,,5,294
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Mutton Saagwala,,0,294
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Fish Bengali Curry,,11,305
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Fish Curry,,0,314
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Fish Kolhapuri,,0,336
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Fish Kurkure,,0,473
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Fish Masala,,0,314
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Fish Pudina Tikka(full),,0,378
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Fish Pudina Tikka(half),,0,231
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Fish Tikka Masala,,0,336
Urban Biryani,4,4,23,0,Pizza,Tatibandh, Raipur,Boiled Egg,,0,53
